+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.00                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 09-04-2019_14-56-10

	normalVector array
0.866327 0.499477 
0 1 
-0.867257 0.497861 
0 1 
-0.867994 0.496574 
0.865442 0.50101 
0.863198 0.504866 
0 1 
-0.869063 0.494701 
0 1 
-0.8699 0.493229 
0.858789 0.51233 
0.854231 0.519894 
0 1 
-0.87261 0.488417 
0 1 
-0.884923 0.465738 
0.855175 0.518339 
0.855813 0.517286 
0 1 
-0.920816 0.389998 
-0.707107 0.707107 
-0.996265 0.0863517 
0.793229 0.608923 
-1 -0 
-0.397633 -0.917545 
-0.574923 0.818207 
0.439566 0.89821 
-1 -0 
-1 -0 
-0.491292 -0.870995 
-0.52117 0.853453 
-0.503082 0.864239 
-1 -0 
-0.506394 -0.862302 
-1 -0 
-0.501143 -0.865365 
-0.492486 0.87032 
-0.48948 0.872014 
-1 -0 
-0.495463 -0.868629 
-1 -0 
-0.494411 -0.869228 
-0.49173 0.870748 
-0.495084 0.868845 
-1 -0 
-0.495925 -0.868365 
-1 -0 
-0.497543 -0.867439 
-0.49731 0.867573 
-0.498405 0.866945 
-1 -0 
-0.498193 -0.867066 
-1 -0 
-0.498452 -0.866917 
-0.498455 0.866916 
-0.498303 0.867003 
-1 -0 
-0.498536 -0.866869 
-1 -0 
-0.4986 -0.866832 
-0.497974 0.867192 
-0.497851 0.867263 
-1 -0 
-0.498764 -0.866738 
-1 -0 
-0.499044 -0.866576 
-0.49764 0.867384 
-0.497546 0.867438 
-1 -0 
-0.499296 -0.866431 
-1 -0 
-0.499213 -0.86648 
-0.498022 0.867164 
-0.499475 0.866328 
-1 -0 
-0.498456 -0.866915 
-1 -0 
-0.497197 -0.867638 
-0.503597 0.863938 
-0.511261 0.859425 
-1 -0 
-0.495853 -0.868407 
-1 -0 
-0.491018 -0.871149 
-0.519179 0.854665 
-0.517875 0.855456 
-1 -0 
-0.46788 -0.883792 
-1 -0 
-0.391482 -0.920186 
-0.516617 0.856217 
-0.608753 0.79336 
-0.0870314 -0.996206 
0.0259596 -0.999663 
0.910134 -0.414315 
-0.815441 -0.578841 
-0.0354244 -0.999372 
-0.00527886 -0.999986 
-0.868086 -0.496414 
0.843309 -0.537428 
0.00785277 -0.999969 
0.0110011 -0.999939 
0.871509 -0.490379 
-0.871187 -0.490951 
0.00285692 -0.999996 
0.00479619 -0.999988 
0.866573 -0.499051 
-0.870795 -0.491646 
-0.0217596 -0.999763 
-0.00441697 -0.99999 
0.865265 -0.501315 
-0.885523 -0.464596 
0.0337503 -0.99943 
-0.00689095 -0.999976 
0.885988 -0.463709 
-0.857141 -0.515081 
0.0580753 -0.998312 
0.906694 -0.42179 
0.0420099 -0.999117 
-0.870719 -0.49178 
0.894997 0.446072 
0.894655 -0.446758 
0.996119 0.0880141 
0.292347 0.956312 
0.998438 -0.0558677 
0.966272 -0.257526 
0.724804 0.688955 
0.408673 -0.912681 
0.138421 -0.990373 
0.0336737 -0.999433 
-0.825166 -0.564891 
0.872932 -0.487842 
0.00314291 -0.999995 
0.0100934 -0.999949 
0.867489 -0.497457 
-0.860544 -0.509376 
0.000124919 -1 
0.000649415 -1 
0.866367 -0.499409 
-0.865077 -0.501638 
-2.49963e-05 -1 
-4.99775e-05 -1 
-0.865958 -0.500116 
0.866139 -0.499802 
-0.0002 -1 
-4.99987e-05 -1 
-0.866158 -0.49977 
-0.866088 0.499892 
-0.000225 -1 
-0.000249981 -1 
-0.866051 -0.499956 
0.866059 -0.499943 
-0.00015 -1 
-0.000250063 -1 
-0.86595 -0.50013 
0.865825 -0.500347 
5e-05 -1 
-0.000125 -1 
-0.865717 -0.500534 
0.865927 -0.50017 
0.0003 -1 
0.000125 -1 
-0.865685 -0.500588 
0.866034 -0.499986 
0.000225 -1 
0.000275 -1 
-0.865721 -0.500527 
0.866304 -0.499517 
5e-05 -1 
0.000150038 -1 
-0.865992 -0.500058 
0.866373 -0.499398 
-2.5e-05 -1 
-4.99875e-05 -1 
-0.865807 -0.500378 
0.866304 -0.499517 
9.9975e-05 -1 
2.5e-05 -1 
-0.86598 -0.500079 
0.866125 -0.499827 
0 -1 
5e-05 -1 
-0.866042 -0.499971 
0.866283 -0.499553 
-0.0002 -1 
-0.000175 -1 
-0.866181 -0.49973 
0.866171 -0.499748 
-0.0001 -1 
-0.000225 -1 
-0.865936 -0.500155 
0.865938 -0.500152 
0.00015 -1 
4.99875e-05 -1 
-0.865823 -0.50035 
0.866 -0.500043 
0.000150038 -1 
0.000225 -1 
-0.865917 -0.500188 
0.866252 -0.499607 
-0.0001 -1 
-2.5e-05 -1 
-0.866042 -0.499971 
0.866221 -0.499661 
-0.000125 -1 
-0.000175 -1 
-0.865973 -0.50009 
0.86609 -0.499888 
0.0001 -1 
-4.99875e-05 -1 
-0.865867 -0.500274 
0.865994 -0.500054 
0.000125 -1 
0.000125 -1 
-0.866013 -0.500022 
0.866094 -0.499881 
-5.00125e-05 -1 
0 -1 
-0.866107 -0.499859 
0.866215 -0.499672 
-0.0002001 -1 
-0.000175044 -1 
-0.8661 -0.49987 
0.866344 -0.499448 
-0.000300752 -1 
-0.00025025 -1 
-0.865821 -0.500353 
0.867382 -0.497643 
-0.000855346 -1 
-0.000300903 -1 
-0.864571 -0.50251 
0.871146 -0.491024 
-0.0027068 -0.999996 
-0.00191532 -0.999998 
-0.8618 -0.507248 
0.878899 -0.477007 
0.00288606 -0.999996 
-0.00144085 -0.999999 
-0.84994 -0.52688 
0.889693 -0.456558 
0.0270364 -0.999634 
0.0141148 -0.9999 
-0.834003 -0.551761 
0.905489 -0.424369 
0.0558217 -0.998441 
0.899361 -0.437206 
0.0253443 -0.999679 
-0.86374 -0.503937 
0.892344 0.451356 
0.884185 -0.467137 
0.996593 0.0824809 
0.247649 0.96885 
0.99995 0.0099985 
0.999995 -0.00327265 
