+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.01                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 25-05-2019_16-50-38

	normalVector array
0.903112 -0.429405 
0.807135 0.590367 
0.0573841 0.998352 
-0.0223258 -0.999751 
0.890925 -0.45415 
0.797638 0.603137 
0.878135 -0.478412 
0.80202 0.597297 
0.00864325 -0.999963 
0.00384424 -0.999993 
0.865527 -0.500863 
0.82047 0.571689 
0.852613 -0.522544 
0.861855 0.507154 
-0.1083 -0.994118 
-0.174861 -0.984593 
0.838718 -0.544566 
0.88958 0.456779 
0.824254 -0.56622 
0.907954 0.419071 
-0.117091 -0.993121 
-0.0847242 -0.996404 
0.808906 -0.587938 
0.830032 0.557716 
0.792761 -0.609532 
0.89567 0.44472 
-0.177961 -0.984037 
-0.209668 -0.977773 
0.777151 -0.629314 
0.924564 0.381026 
0.760657 -0.649154 
0.869996 0.493059 
-0.132903 -0.991129 
-0.233819 -0.97228 
0.74246 -0.66989 
0.946911 0.321497 
0.724293 -0.689492 
0.958272 0.285857 
-0.222012 -0.975044 
-0.329983 -0.943987 
0.705481 -0.708729 
0.971853 0.23559 
-0.279698 -0.960088 
0.685365 -0.7282 
0.968089 0.250605 
-0.267544 -0.963546 
0.665408 -0.74648 
0.9659 0.258914 
-0.34163 -0.939834 
0.644842 -0.764316 
0.976961 0.213416 
-0.311717 -0.950175 
0.623997 -0.781427 
0.970227 0.242198 
0.604039 -0.796955 
0.978225 0.207547 
-0.389877 -0.920867 
-0.31989 -0.947455 
0.582683 -0.812699 
0.935663 0.352894 
0.560755 -0.827982 
0.946693 0.322136 
-0.403765 -0.914863 
-0.457136 -0.889397 
0.539033 -0.842285 
0.985949 0.167044 
0.516944 -0.856019 
0.990125 0.140189 
-0.493479 -0.869758 
-0.540707 -0.841211 
0.495525 -0.868594 
0.994849 0.10137 
0.473436 -0.880828 
0.999149 0.0412543 
-0.555668 -0.831404 
-0.621344 -0.783538 
0.451044 -0.892502 
0.998533 0.0541399 
0.428551 -0.903517 
0.999946 0.0104007 
-0.61683 -0.787096 
-0.657308 -0.753622 
0.405885 -0.913924 
0.998345 -0.0575049 
0.382611 -0.923909 
0.998009 -0.0630782 
-0.693208 -0.720737 
-0.677805 -0.735242 
0.357942 -0.933744 
0.992354 -0.123425 
0.333683 -0.942685 
0.996793 -0.0800274 
-0.684268 -0.72923 
-0.732319 -0.680962 
0.310186 -0.950676 
0.994013 -0.109261 
0.286076 -0.958207 
0.991851 -0.127403 
-0.729039 -0.684472 
-0.752269 -0.658856 
0.262094 -0.965042 
0.982953 -0.183859 
0.237955 -0.971276 
0.975574 -0.21967 
-0.782514 -0.622634 
-0.823682 -0.567052 
0.213537 -0.976935 
0.961969 -0.27316 
0.188918 -0.981993 
0.959413 -0.282004 
-0.847574 -0.530677 
-0.849243 -0.528003 
0.164529 -0.986372 
0.950629 -0.31033 
0.139877 -0.990169 
0.934651 -0.355566 
-0.867958 -0.496637 
-0.853048 -0.521832 
0.114977 -0.993368 
0.90111 -0.43359 
0.0901511 -0.995928 
0.888547 -0.458786 
-0.8563 -0.516479 
-0.898508 -0.438958 
0.0637884 -0.997963 
0.851219 -0.524811 
0.0375911 -0.999293 
0.843718 -0.536787 
0.915996 0.401186 
-0.939119 -0.343593 
0.973463 -0.228844 
0 -1 
-0.821364 -0.570405 
0.955255 -0.295783 
0 -1 
-0.772166 -0.635421 
0.932274 -0.361753 
0 -1 
-0.806915 -0.590668 
0.911291 -0.411762 
0 -1 
-0.823421 -0.56743 
0.904538 -0.426393 
0 -1 
-0.827118 -0.562028 
0.904168 -0.427178 
0 -1 
-0.826961 -0.562259 
0.90582 -0.423664 
0 -1 
-0.826606 -0.562782 
0.907317 -0.420448 
0 -1 
-0.826809 -0.562483 
0.908177 -0.418587 
0 -1 
-0.827463 -0.56152 
0.908375 -0.418156 
0 -1 
-0.828079 -0.560612 
0.908391 -0.418122 
0 -1 
-0.828464 -0.560043 
0.90832 -0.418275 
0 -1 
-0.828704 -0.559687 
0.908268 -0.41839 
0 -1 
-0.82884 -0.559485 
0.908218 -0.418497 
0 -1 
-0.828858 -0.559459 
0.908268 -0.418388 
0 -1 
-0.828862 -0.559453 
0.908231 -0.418468 
0 -1 
-0.828862 -0.559453 
0.908231 -0.418468 
0 -1 
-0.828861 -0.559455 
0.908231 -0.41847 
0 -1 
-0.828904 -0.55939 
0.90823 -0.41847 
0 -1 
-0.82886 -0.559456 
0.90823 -0.418471 
0 -1 
-0.828858 -0.559459 
0.908229 -0.418473 
0 -1 
-0.828899 -0.559398 
0.908188 -0.418563 
0 -1 
-0.828891 -0.55941 
0.908222 -0.418488 
0 -1 
-0.828877 -0.559432 
0.908174 -0.418593 
0 -1 
-0.82894 -0.559338 
0.908079 -0.418798 
0 -1 
-0.82895 -0.559322 
0.908019 -0.418929 
0 -1 
-0.829004 -0.559242 
0.907959 -0.41906 
0 -1 
-0.829001 -0.559248 
0.907917 -0.419151 
0 -1 
-0.829044 -0.559184 
0.90801 -0.418949 
0 -1 
-0.829181 -0.55898 
0.908294 -0.418332 
0 -1 
-0.82951 -0.558492 
0.908867 -0.417087 
0 -1 
-0.829989 -0.55778 
0.909713 -0.415238 
0 -1 
-0.83066 -0.55678 
0.910838 -0.412763 
0 -1 
-0.831292 -0.555836 
0.912316 -0.409487 
0 -1 
-0.831564 -0.555429 
0.914676 -0.404187 
0 -1 
-0.831053 -0.556194 
0.918189 -0.396143 
0 -1 
-0.828973 -0.559289 
0.922149 -0.386834 
0 -1 
-0.823246 -0.567685 
0.926724 -0.375744 
0 -1 
-0.811041 -0.58499 
0.929236 -0.369488 
0 -1 
-0.781993 -0.623287 
0.931798 -0.362976 
-0.710392 -0.703807 
-0.0415196 0.999138 
-0.939231 0.343287 
0.771192 0.636603 
-0.0690995 0.99761 
-0.940229 0.340542 
-0.0964777 0.995335 
-0.943032 0.332702 
0.79392 0.608022 
0.79598 0.605324 
-0.123658 0.992325 
-0.944229 0.329291 
-0.150732 0.988575 
-0.946915 0.321484 
0.789887 0.613252 
0.778114 0.628123 
-0.177212 0.984173 
-0.951472 0.307734 
-0.203488 0.979078 
-0.957937 0.286979 
0.763788 0.645468 
0.749526 0.661975 
-0.22936 0.973342 
-0.964634 0.263593 
-0.25473 0.967012 
-0.970664 0.240441 
0.73427 0.678858 
0.716799 0.69728 
-0.2796 0.960117 
-0.975814 0.218605 
-0.303986 0.952677 
-0.98025 0.197761 
0.69833 0.715776 
0.679601 0.733582 
-0.327727 0.944772 
-0.984476 0.175521 
-0.350915 0.936407 
-0.988201 0.153161 
0.660887 0.750485 
0.642178 0.766556 
-0.373672 0.927561 
-0.991553 0.129702 
-0.395541 0.918448 
-0.994339 0.106251 
0.623481 0.781839 
0.604673 0.796474 
-0.417117 0.908853 
-0.996572 0.0827354 
-0.437762 0.899091 
-0.998197 0.0600278 
0.586019 0.810297 
0.567682 0.823248 
-0.458012 0.888946 
-0.999287 0.0377554 
-0.477439 0.878665 
-0.999868 0.0162636 
0.548956 0.835851 
0.530699 0.84756 
-0.496344 0.868126 
-0.99999 -0.00453644 
-0.514687 0.857378 
-0.999686 -0.0250513 
0.512303 0.858805 
0.494181 0.869359 
-0.532332 0.846536 
-0.998995 -0.044821 
-0.549366 0.835582 
-0.997911 -0.0646108 
0.475738 0.879587 
0.457475 0.889222 
-0.56592 0.82446 
-0.996469 -0.0839621 
-0.581779 0.813347 
-0.994648 -0.103325 
0.439112 0.898432 
0.421024 0.90705 
-0.597092 0.802173 
-0.992478 -0.122425 
-0.611856 0.79097 
-0.989955 -0.14138 
0.402954 0.91522 
0.385473 0.922719 
-0.62621 0.779654 
-0.987155 -0.159768 
-0.639948 0.768419 
-0.984038 -0.177961 
0.368109 0.929783 
0.351405 0.936223 
-0.653142 0.757235 
-0.980721 -0.195411 
-0.665906 0.746036 
-0.977147 -0.212565 
0.334838 0.942276 
0.318896 0.94779 
-0.678259 0.734823 
-0.973455 -0.228879 
-0.690058 0.723754 
-0.969557 -0.244865 
0.303147 0.952944 
0.287711 0.957717 
-0.701418 0.71275 
-0.965598 -0.260041 
-0.712452 0.701721 
-0.961487 -0.274852 
0.27254 0.962144 
0.257743 0.966214 
-0.723069 0.690776 
-0.957348 -0.288938 
-0.733229 0.679982 
-0.953095 -0.302672 
0.242885 0.970055 
0.228443 0.973557 
-0.74305 0.669236 
-0.948683 -0.316228 
-0.752483 0.658611 
-0.944303 -0.329078 
0.214287 0.976771 
0.200288 0.979737 
-0.761679 0.647954 
-0.939736 -0.341902 
-0.77042 0.637537 
-0.935096 -0.354394 
0.186593 0.982437 
0.172902 0.984939 
-0.778889 0.627162 
-0.930306 -0.366785 
-0.787014 0.616935 
-0.925449 -0.378872 
0.159716 0.987163 
0.146642 0.98919 
-0.794941 0.606687 
-0.920469 -0.390815 
-0.802472 0.59669 
-0.915575 -0.402146 
0.13386 0.991 
0.121188 0.99263 
-0.809819 0.58668 
-0.910519 -0.413466 
-0.816846 0.576856 
-0.905556 -0.424228 
0.108884 0.994054 
0.0967113 0.995312 
-0.823688 0.567044 
-0.900479 -0.434899 
-0.830256 0.557382 
-0.895418 -0.445226 
0.0850012 0.996381 
0.0732021 0.997317 
-0.836574 0.547854 
-0.890258 -0.455457 
-0.842677 0.538419 
-0.885121 -0.465361 
0.0617785 0.99809 
0.0502696 0.998736 
-0.848617 0.529007 
-0.879957 -0.475054 
-0.854282 0.51981 
-0.874832 -0.484427 
0.0391505 0.999233 
0.0282278 0.999602 
-0.859802 0.510627 
-0.869695 -0.493589 
-0.865122 0.501562 
-0.86456 -0.502529 
0.0174958 0.999847 
0.0068621 0.999976 
-0.87026 0.492592 
-0.859452 -0.511216 
-0.875191 0.483777 
-0.854335 -0.519723 
-0.00348153 0.999994 
-0.0137314 0.999906 
-0.88001 0.474955 
-0.849142 -0.528165 
-0.884655 0.466247 
-0.843989 -0.53636 
-0.0236844 0.999719 
-0.0336463 0.999434 
-0.889111 0.457692 
-0.838814 -0.544418 
-0.893442 0.449178 
-0.833639 -0.55231 
-0.0433033 0.999062 
-0.0529717 0.998596 
-0.897673 0.440663 
-0.828404 -0.560131 
-0.901667 0.432431 
-0.823187 -0.56777 
-0.0623349 0.998055 
-0.071799 0.997419 
-0.905606 0.42412 
-0.817949 -0.575291 
-0.909375 0.415978 
-0.812717 -0.582659 
-0.0808613 0.996725 
-0.0900239 0.99594 
-0.913037 0.407878 
-0.807439 -0.589952 
-0.916537 0.399951 
-0.802169 -0.597097 
-0.0987742 0.99511 
-0.107623 0.994192 
-0.920004 0.391909 
-0.79686 -0.604164 
-0.923335 0.383996 
-0.791646 -0.61098 
-0.116264 0.993218 
-0.124831 0.992178 
-0.926514 0.376261 
-0.786422 -0.61769 
-0.929634 0.368484 
-0.781286 -0.624173 
-0.133279 0.991079 
-0.141575 0.989928 
-0.932602 0.360907 
-0.776175 -0.630518 
-0.935535 0.353233 
-0.77107 -0.63675 
-0.149723 0.988728 
-0.157726 0.987483 
-0.938321 0.345766 
-0.765956 -0.642893 
-0.941055 0.338254 
-0.76085 -0.648928 
-0.165674 0.986181 
-0.173564 0.984823 
-0.943675 0.330873 
-0.755738 -0.654874 
-0.946229 0.323499 
-0.75068 -0.660666 
-0.181137 0.983458 
-0.18891 0.981994 
-0.948653 0.316318 
-0.745533 -0.666469 
-0.951072 0.308968 
-0.74053 -0.672023 
-0.196365 0.980531 
-0.203867 0.978999 
-0.953349 0.30187 
-0.735445 -0.677585 
-0.955581 0.294727 
-0.730462 -0.682953 
-0.211243 0.977434 
-0.218649 0.975804 
-0.957743 0.287624 
-0.72539 -0.688338 
-0.959791 0.280716 
-0.720429 -0.693529 
-0.225834 0.974166 
-0.233053 0.972464 
-0.961822 0.273675 
-0.715376 -0.69874 
-0.963762 0.266764 
-0.710387 -0.703811 
-0.24012 0.970743 
-0.247128 0.968983 
