+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.00                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 12-04-2019_00-01-29

	normalVector array
-0.866029 -0.499994 
0 -1 
0.866029 -0.499994 
0 -1 
0.866029 -0.499994 
-0.866029 -0.499994 
-0.866029 -0.499994 
0 -1 
0.866029 -0.499994 
0 -1 
0.866029 -0.499994 
-0.866029 -0.499994 
-0.866029 -0.499994 
0 -1 
0.866029 -0.499994 
0 -1 
0.866029 -0.499994 
-0.866029 -0.499994 
-0.866029 -0.499994 
0 -1 
0.866029 -0.499994 
0 -1 
0.866029 -0.499994 
-0.866029 -0.499994 
-0.866029 -0.499994 
0 -1 
0.866029 -0.499994 
0 -1 
0.866029 -0.499994 
-0.866029 -0.499994 
-0.866029 -0.499994 
0 -1 
0.866029 -0.499994 
0 -1 
0.866039 -0.499976 
-0.866029 -0.499994 
-0.866039 -0.499976 
0 -1 
0.866049 -0.499959 
0 -1 
0.866059 -0.499942 
-0.866049 -0.499959 
-0.866059 -0.499942 
0 -1 
0.866099 -0.499872 
0 -1 
0.866119 -0.499838 
-0.866099 -0.499872 
-0.866119 -0.499838 
0 -1 
0.866006 -0.500034 
0 -1 
0.866046 -0.499965 
-0.866352 -0.499434 
-0.866392 -0.499365 
0 -1 
0.866116 -0.499844 
0 -1 
0.866156 -0.499774 
-0.866462 -0.499244 
-0.866501 -0.499175 
0 -1 
0.866378 -0.499388 
0 -1 
0.866541 -0.499105 
-0.866378 -0.499388 
-0.866196 -0.499705 
0 -1 
0.867153 -0.498042 
0 -1 
0.867799 -0.496916 
-0.865424 -0.501041 
-0.864336 -0.502915 
0 -1 
0.869019 -0.494779 
0 -1 
0.870482 -0.492201 
-0.862426 -0.506183 
-0.860404 -0.509612 
0 -1 
0.873364 -0.487068 
0 -1 
0.877144 -0.480227 
-0.857377 -0.514688 
-0.854263 -0.519842 
0 -1 
0.882829 -0.469694 
0 -1 
0.889703 -0.456539 
-0.850452 -0.526053 
-0.847172 -0.531318 
0 -1 
0.900924 -0.433977 
0 -1 
0.921918 -0.387384 
-0.844023 -0.536307 
-0.83052 -0.556989 
0.963905 -0.266248 
0.0425611 -0.999094 
1 -0 
0.81529 -0.579052 
1 -0 
0.637108 0.770775 
0.143715 -0.989619 
0.456572 -0.889686 
1 -0 
0.518606 0.855013 
1 -0 
0.50506 0.863084 
0.512671 -0.858585 
0.513569 -0.858048 
1 -0 
0.500717 0.865611 
1 -0 
0.505386 0.862893 
0.509747 -0.860324 
0.50653 -0.862222 
-0.505069 -0.863079 
1 -0 
1 -0 
0.503346 0.864085 
0.503324 -0.864098 
0.501544 -0.865132 
1 -0 
0.501065 0.86541 
1 -0 
0.499718 0.866188 
0.500344 -0.865827 
0.499958 -0.86605 
1 -0 
0.499072 0.866561 
1 -0 
0.498839 0.866695 
0.499911 -0.866076 
0.499799 -0.866142 
1 -0 
0.499072 0.866561 
1 -0 
0.499132 0.866526 
0.499911 -0.866076 
0.499852 -0.866111 
1 -0 
0.499455 0.86634 
1 -0 
0.499575 0.866271 
0.499875 -0.866098 
0.499755 -0.866167 
1 -0 
0.499725 0.866184 
1 -0 
0.499875 0.866098 
0.499605 -0.866253 
0.499455 -0.86634 
1 -0 
0.499762 0.866163 
1 -0 
0.499582 0.866267 
0.499222 -0.866474 
0.499402 -0.86637 
1 -0 
0.498952 0.86663 
1 -0 
0.498215 0.867053 
0.500031 -0.866007 
0.501455 -0.865184 
1 -0 
0.496208 0.868204 
1 -0 
0.493835 0.869556 
0.504129 -0.863628 
0.507823 -0.861461 
1 -0 
0.489324 0.872102 
1 -0 
0.483399 0.8754 
0.51353 -0.858072 
0.519444 -0.854505 
1 -0 
0.47383 0.880616 
1 -0 
0.460475 0.887673 
0.525876 -0.850561 
0.531213 -0.847238 
1 -0 
0.437053 0.899436 
1 -0 
0.389272 0.921123 
0.53615 -0.844123 
0.556919 -0.830567 
0.267155 0.963654 
0.999045 0.0436956 
0 1 
0.578354 0.815786 
0 1 
-0.770878 0.636983 
0.989392 0.145273 
0.888677 0.458534 
0 1 
-0.855591 0.517653 
0 1 
-0.863852 0.503746 
0.857416 0.514623 
0.857425 0.514609 
0 1 
-0.866795 0.498665 
0 1 
-0.865018 0.50174 
0.860474 0.509494 
0.862915 0.505349 
0.865493 -0.500921 
0 1 
0 1 
-0.866355 0.499428 
0.864797 0.502122 
0.865663 0.500628 
0 1 
-0.866986 0.498332 
0 1 
-0.867125 0.498091 
0.86595 0.500131 
