+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.00                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 18-03-2019_23-21-08

	normalVector array
0.877348 -0.479854 
-1 1.11027e-16 
0.87105 0.491194 
-0.0490615 -0.998796 
0.877348 0.479854 
-0.87105 0.491194 
0.0490615 -0.998796 
0.881999 -0.471252 
-1 1.11047e-16 
0.875332 0.483522 
-0.0490652 -0.998796 
0.881999 0.471252 
-0.875332 0.483522 
0.0490652 -0.998796 
0.885778 -0.464109 
-1 1.10798e-16 
0.878806 0.477179 
-0.049072 -0.998795 
0.885778 0.464109 
-0.878806 0.477179 
0.049072 -0.998795 
0.888862 -0.458175 
-1 1.11163e-16 
0.881631 0.471939 
-0.0490603 -0.998796 
0.888862 0.458175 
-0.881631 0.471939 
0.0490603 -0.998796 
0.891346 -0.453324 
-1 1.11145e-16 
0.883941 0.467599 
-0.0490536 -0.998796 
0.891346 0.453324 
-0.883941 0.467599 
0.0490536 -0.998796 
0.893387 -0.449287 
-1 1.10879e-16 
0.885809 0.46405 
-0.049051 -0.998796 
0.893387 0.449287 
-0.885809 0.46405 
0.049051 -0.998796 
0.895057 -0.445951 
-1 1.11108e-16 
0.887327 0.461141 
-0.0491004 -0.998794 
0.895057 0.445951 
-0.887327 0.461141 
0.0491004 -0.998794 
0.896411 -0.443223 
-1 1.10912e-16 
0.888575 0.458732 
-0.0490706 -0.998795 
0.896411 0.443223 
-0.888575 0.458732 
0.0490706 -0.998795 
0.897516 -0.440983 
-1 1.11028e-16 
0.889586 0.456767 
-0.0490877 -0.998794 
0.897516 0.440983 
-0.889586 0.456767 
0.0490877 -0.998794 
0.898413 -0.439151 
0.890418 0.455144 
-0.049056 -0.998796 
0.898413 0.439151 
-0.890418 0.455144 
0.049056 -0.998796 
-0.0980183 0.995185 
-0.347396 -0.937719 
0.523664 -0.851925 
0.989176 0.146736 
-0.195091 0.980785 
-0.25381 -0.967254 
0.604648 -0.796493 
0.970031 0.24298 
-0.290288 0.956939 
-0.157779 -0.987474 
0.679801 -0.733396 
0.941545 0.336887 
-0.382673 0.923884 
-0.0602412 -0.998184 
0.748412 -0.663234 
0.903995 0.427542 
-0.471397 0.881921 
0.0379049 -0.999281 
0.809809 -0.586694 
0.857722 0.514114 
-0.55557 0.83147 
0.135659 -0.990756 
0.863417 -0.504491 
0.803201 0.595708 
-0.63439 0.773013 
0.23212 -0.972687 
0.908709 -0.41743 
0.740964 0.671545 
-0.707107 0.707107 
0.326338 -0.945253 
0.945253 -0.326338 
0.671545 0.740964 
-0.773013 0.63439 
0.41743 -0.908709 
0.972687 -0.23212 
0.595708 0.803201 
-0.83147 0.55557 
0.504491 -0.863417 
0.990756 -0.135659 
0.514114 0.857722 
-0.881921 0.471397 
0.586694 -0.809809 
0.999281 -0.0379049 
0.427542 0.903995 
-0.923884 0.382673 
0.663234 -0.748412 
0.998184 0.0602412 
0.336887 0.941545 
-0.956939 0.290288 
0.733396 -0.679801 
0.987474 0.157779 
0.24298 0.970031 
-0.980785 0.195091 
0.796493 -0.604648 
0.967254 0.25381 
0.146736 0.989176 
-0.995185 0.0980183 
0.851925 -0.523664 
0.937719 0.347396 
-0.851925 -0.523664 
0.146736 -0.989176 
0.937719 -0.347396 
-0.995185 -0.0980183 
-0.796493 -0.604648 
0.24298 -0.970031 
0.967254 -0.25381 
-0.980785 -0.195091 
-0.733396 -0.679801 
0.336887 -0.941545 
0.987474 -0.157779 
-0.956939 -0.290288 
-0.663234 -0.748412 
0.427542 -0.903995 
0.998184 -0.0602412 
-0.923884 -0.382673 
-0.586694 -0.809809 
0.514114 -0.857722 
0.999281 0.0379049 
-0.881921 -0.471397 
-0.504491 -0.863417 
0.595708 -0.803201 
0.990756 0.135659 
-0.83147 -0.55557 
-0.41743 -0.908709 
0.671545 -0.740964 
0.972687 0.23212 
-0.773013 -0.63439 
-0.326338 -0.945253 
0.740964 -0.671545 
0.945253 0.326338 
-0.707107 -0.707107 
-0.23212 -0.972687 
0.803201 -0.595708 
0.908709 0.41743 
-0.63439 -0.773013 
-0.135659 -0.990756 
0.857722 -0.514114 
0.863417 0.504491 
-0.55557 -0.83147 
-0.0379049 -0.999281 
0.903995 -0.427542 
0.809809 0.586694 
-0.471397 -0.881921 
0.0602412 -0.998184 
0.941545 -0.336887 
0.748412 0.663234 
-0.382673 -0.923884 
0.157779 -0.987474 
0.970031 -0.24298 
0.679801 0.733396 
-0.290288 -0.956939 
0.25381 -0.967254 
0.989176 -0.146736 
0.604648 0.796493 
-0.195091 -0.980785 
0.347396 -0.937719 
0.523664 0.851925 
-0.0980183 -0.995185 
-0.049056 0.998796 
0.898413 -0.439151 
0.049056 0.998796 
-0.898413 -0.439151 
0.890418 0.455144 
1 -1.11028e-16 
0.890418 -0.455144 
-0.0490877 0.998794 
0.897516 -0.440983 
0.0490877 0.998794 
-0.897516 -0.440983 
0.889586 0.456767 
1 -1.1112e-16 
0.889586 -0.456767 
-0.0490706 0.998795 
0.896411 -0.443223 
0.0490706 0.998795 
-0.896411 -0.443223 
0.888575 0.458732 
1 -1.10853e-16 
0.888575 -0.458732 
-0.0491004 0.998794 
0.895057 -0.445951 
0.0491004 0.998794 
-0.895057 -0.445951 
0.887327 0.461141 
1 -1.11191e-16 
0.887327 -0.461141 
-0.049051 0.998796 
0.893387 -0.449287 
0.049051 0.998796 
-0.893387 -0.449287 
0.885809 0.46405 
1 -1.11145e-16 
0.885809 -0.46405 
-0.0490536 0.998796 
0.891346 -0.453324 
0.0490536 0.998796 
-0.891346 -0.453324 
0.883941 0.467599 
1 -1.10696e-16 
0.883941 -0.467599 
-0.0490603 0.998796 
0.888862 -0.458175 
0.0490603 0.998796 
-0.888862 -0.458175 
0.881631 0.471939 
1 -1.11369e-16 
0.881631 -0.471939 
-0.049072 0.998795 
0.885778 -0.464109 
0.049072 0.998795 
-0.885778 -0.464109 
0.878806 0.477179 
1 -1.11047e-16 
0.878806 -0.477179 
-0.0490652 0.998796 
0.881999 -0.471252 
0.0490652 0.998796 
-0.881999 -0.471252 
0.875332 0.483522 
1 -1.11027e-16 
0.875332 -0.483522 
-0.0490615 0.998796 
0.877348 -0.479854 
0.0490615 0.998796 
-0.877348 -0.479854 
0.87105 0.491194 
1 -1.10704e-16 
0.87105 -0.491194 
-0.049082 0.998795 
0.871625 -0.490172 
0.049082 0.998795 
-0.871625 -0.490172 
0.865777 0.50043 
1 -1.11107e-16 
0.865777 -0.50043 
-0.0490618 0.998796 
0.864573 -0.502508 
0.0490618 0.998796 
