+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.01                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 25-05-2019_17-24-47

	normalVector array
0.620641 -0.784095 
0.98207 0.188517 
-0.271267 -0.962504 
-0.371145 -0.928575 
0.599037 -0.800722 
0.994342 0.106223 
-0.428522 -0.903531 
0.576279 -0.817253 
0.997546 0.0700188 
0.552715 -0.833371 
0.99942 0.0340426 
-0.398186 -0.917305 
-0.457539 -0.88919 
0.528673 -0.848826 
0.99999 -0.00454541 
0.503418 -0.864043 
0.999703 -0.0243744 
0.472102 0.881544 
-0.475594 -0.879665 
0.477775 -0.878482 
0.99889 -0.047107 
0.452969 -0.891526 
0.9989 -0.0468941 
-0.526726 -0.850035 
-0.605014 -0.796215 
0.427715 -0.903913 
0.991263 -0.131903 
0.400838 -0.916149 
0.979278 -0.20252 
-0.61442 -0.788979 
-0.624999 -0.780625 
0.373004 -0.92783 
0.97542 -0.220355 
0.34422 -0.938889 
0.970607 -0.240669 
0.625265 0.780412 
-0.61772 -0.786398 
0.313955 -0.949438 
0.964638 -0.26358 
0.284167 -0.958775 
0.98252 -0.186156 
-0.607576 -0.794261 
-0.650452 -0.759547 
0.257078 -0.966391 
0.973465 -0.228837 
0.227943 -0.973674 
0.945207 -0.32647 
0.727032 0.686604 
-0.685775 -0.727814 
0.197729 -0.980257 
0.962193 -0.272368 
0.169089 -0.985601 
0.95308 -0.302718 
-0.717561 -0.696496 
-0.734503 -0.678606 
0.140113 -0.990136 
0.945003 -0.327062 
0.112253 -0.99368 
0.93702 -0.349276 
-0.746274 -0.665639 
-0.795663 -0.60574 
0.0835686 -0.996502 
0.904474 -0.426529 
0.049581 -0.99877 
0.881413 -0.472347 
0.805156 0.593063 
-0.797655 -0.603114 
0.916743 -0.399478 
-0.721151 -0.692778 
0 -1 
0.91483 -0.403839 
-0.804283 -0.594246 
-0.897099 0.441829 
0 -1 
0 -1 
0.873982 -0.485959 
-0.842442 -0.538786 
-0.849659 -0.527333 
0 -1 
0.843323 -0.537406 
0 -1 
0.867967 -0.496621 
-0.814214 -0.580565 
-0.84547 -0.534023 
0 -1 
0.866906 -0.498471 
0 -1 
0.908476 -0.417937 
-0.871853 -0.489768 
-0.871173 -0.490977 
0 -1 
0.899726 -0.436454 
0 -1 
0.887998 -0.459847 
-0.913858 -0.406034 
-0.917636 -0.397422 
0 -1 
0.81849 -0.57452 
0 -1 
0.805699 -0.592325 
-0.90083 -0.434173 
-0.903446 -0.428702 
0 -1 
0.780705 -0.624899 
0 -1 
0.785564 -0.61878 
0.882696 0.469945 
-0.853429 -0.521209 
0 -1 
0.803215 -0.595689 
0 -1 
0.824447 -0.56594 
0.83028 0.557347 
-0.804622 -0.593787 
0 -1 
0.860837 -0.50888 
0 -1 
0.927379 -0.374124 
